System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J0258+0448,J025823.087+044804.486,39627900168706111,J025823+044802,44.59545,4.80061,02 58 22.908,+04 48 02.191,1.28067,0.00048,0,22.703,22.044,22.147,21.533,21.343,0.829,1.521,1.384,2.437,2.902,3554.171,1411.354,279.698,3.226,0.677,PSF,QSO,20211105,39627900168706146,J025823+044807,44.59694,4.80188,02 58 23.267,+04 48 06.781,1.2786,0.00075,0,22.024,21.62,21.383,19.907,19.407,1.551,2.249,2.798,10.898,17.261,3260.6,1449.315,234.526,2.889,0.625,PSF,QSO,20211126,7.061,13.152,13.154,272.614,59.059,59.048,New Discovery,,QP
J0258+0035,J025859.024+003548.268,39627797555059286,J025859+003543,44.74634,0.59528,02 58 59.122,+00 35 43.000,1.00768,0.00024,0,21.698,21.322,20.892,19.044,18.788,2.093,2.96,4.396,24.118,30.549,1962.035,1357.034,215.759,2.761,0.621,PSF,QSO,20211008,39627797555059266,J025859+003554,44.74552,0.5982,02 58 58.926,+00 35 53.537,1.00843,0.00033,2,20.537,20.356,20.365,18.754,18.415,6.097,7.202,7.143,31.496,43.037,1330.681,993.693,204.689,2.549,0.59,PSF,QSO,20211010,10.941,13.71,13.708,112.076,87.778,87.793,New Discovery,,QP
J0259-0515,J025909.387-051520.834,39627658748762150,J025910-051515,44.7899,-5.25419,02 59 09.576,-05 15 15.074,1.8146,0.00039,0,21.355,20.787,20.144,19.067,18.889,2.871,4.846,8.755,23.606,27.831,3064.138,1558.307,328.499,2.836,0.68,PSF,QSO,20211027,39627658748762084,J025909-051527,44.78832,-5.25739,02 59 09.198,-05 15 26.595,1.81984,0.0008,0,22.53,22.446,22.014,21.014,20.64,0.973,1.051,1.565,3.932,5.547,4186.461,2143.856,376.532,3.385,0.762,PSF,QSO,20211106,12.829,13.032,13.034,558.133,108.281,108.262,New Discovery,,QP
J0301+0115,J030144.169+011531.347,39627815687033720,J030144+011531,45.43416,1.25857,03 01 44.199,+01 15 30.838,0.07504,0.0,0,17.434,16.91,16.669,14.992,14.571,106.273,172.221,214.954,1007.049,1484.436,219.256,105.205,62.676,0.324,0.098,PSF,QSO,20211007,39627815687033715,J030144+011532,45.43391,1.25885,03 01 44.138,+01 15 31.856,0.07505,2e-05,0,18.101,17.312,16.688,16.862,17.138,57.496,118.902,211.232,180.042,139.527,90.374,35.809,8.308,0.29,0.085,SER,QSO,20220124,1.365,77.216,77.209,2.188,1.945,1.945,New Discovery,,Contaminant
J0301-0822,J030153.217-082213.905,39627586740945828,J030153-082211,45.47137,-8.36983,03 01 53.129,-08 22 11.402,2.48263,0.00087,0,22.183,21.69,21.054,20.755,20.294,1.34,2.108,3.788,4.99,7.626,3007.351,1483.56,349.362,3.398,0.773,PSF,QSO,20211029,39627586740945861,J030153-082216,45.4721,-8.37122,03 01 53.304,-08 22 16.409,2.49819,0.00165,4,23.408,23.097,22.477,20.972,20.549,0.433,0.577,1.022,4.085,6.032,3609.108,1810.299,366.59,3.472,0.785,PSF,QSO,20220106,5.644,13.607,13.625,1336.372,45.631,45.57,New Discovery,,QP
J0302+0117,J030208.077+011757.133,39627815691223731,J030208+011757,45.53313,1.29915,03 02 07.952,+01 17 56.937,2.2463,0.00023,2,20.864,20.656,20.243,19.369,19.059,4.513,5.463,7.993,17.876,23.799,658.875,324.577,65.994,2.676,0.6,PSF,QSO,20210930,39627815691223756,J030208+011757,45.53418,1.29926,03 02 08.203,+01 17 57.330,2.25095,0.00017,0,20.492,20.262,19.855,19.125,18.633,6.357,7.854,11.425,22.395,35.223,897.511,455.838,63.949,2.628,0.588,PSF,QSO,20211007,3.782,13.352,13.357,428.91,31.159,31.149,New Discovery,,QP
J0310-0009,J031004.006-000946.381,39627779485991216,J031004-000944,47.51733,-0.16219,03 10 04.158,-00 09 43.883,1.54277,0.00113,4,22.002,21.756,21.564,20.654,20.738,1.582,1.983,2.367,5.475,5.066,1075.943,302.798,82.102,3.22,0.684,PSF,QSO,20211008,39627779485991198,J031004-000949,47.51606,-0.16358,03 10 03.854,-00 09 48.879,1.52815,0.00043,0,23.573,23.137,22.215,20.785,21.204,0.372,0.556,1.3,4.854,3.299,1249.038,324.052,84.003,3.262,0.701,PSF,GALAXY,20220102,6.765,12.988,12.991,1728.631,57.292,57.28,New Discovery,,QP
J0313-0038,J031325.943-003803.234,39627767418980472,J031326-003801,48.35656,-0.63363,03 13 25.575,-00 38 01.052,1.43578,0.00025,0,19.206,18.876,18.804,18.059,17.449,20.768,28.16,30.081,59.751,104.808,586.171,218.921,122.898,2.206,0.503,PSF,QSO,20211001,39627767418980535,J031326-003805,48.35963,-0.63484,03 13 26.311,-00 38 05.415,1.43933,0.00152,0,22.935,22.295,22.313,19.794,19.465,0.67,1.208,1.188,12.087,16.364,2040.308,663.553,205.828,3.042,0.684,PSF,QSO,20211008,11.869,13.024,13.022,437.364,100.243,100.257,New Discovery,,QP
J0313-0947,J031333.887-094735.609,39627550971927382,J031334-094734,48.39092,-9.79279,03 13 33.821,-09 47 34.053,1.6602,0.00258,0,23.229,22.819,22.368,21.004,21.125,0.511,0.745,1.13,3.967,3.548,4741.683,2772.573,359.882,3.42,0.785,PSF,QSO,20211031,39627550971927401,J031334-094737,48.39147,-9.79366,03 13 33.953,-09 47 37.164,1.65141,0.0005,0,20.041,19.925,19.786,19.267,18.578,9.63,10.719,12.179,19.644,37.044,1656.498,1469.352,303.079,3.214,0.742,PSF,QSO,20211130,3.671,12.987,12.986,992.837,31.093,31.095,New Discovery,,QP
J0313-0121,J031350.683-012116.021,39627755339386505,J031351-012117,48.46078,-1.35464,03 13 50.587,-01 21 16.696,1.1056,0.00039,0,22.392,21.864,21.38,20.306,20.47,1.104,1.797,2.805,7.543,6.487,1461.202,544.137,161.248,2.401,0.532,PSF,QSO,20211008,39627755339386527,J031351-012115,48.46158,-1.35426,03 13 50.780,-01 21 15.345,1.10483,0.00023,0,19.344,19.053,19.134,17.829,17.079,18.292,23.919,22.2,73.851,147.399,419.762,180.604,117.011,1.994,0.445,PSF,QSO,20211219,3.187,13.446,13.448,108.778,26.074,26.071,New Discovery,,QP
J0315-0233,J031556.528-023323.171,39627725148788103,J031557-023322,48.98632,-2.55597,03 15 56.716,-02 33 21.505,1.49021,0.00069,0,22.658,22.159,22.07,20.299,19.864,0.864,1.368,1.486,7.595,11.333,1808.353,641.442,200.523,3.03,0.673,PSF,QSO,20211105,39627725148788076,J031556-023325,48.98475,-2.5569,03 15 56.341,-02 33 24.838,1.49259,0.00025,0,19.65,19.418,19.367,18.623,17.965,13.808,17.095,17.92,35.555,65.148,642.972,271.665,144.983,2.486,0.561,PSF,QSO,20220103,6.541,13.001,13.001,285.736,55.34,55.343,New Discovery,,QP
J0316-1031,J031632.953-103142.914,39627533133549615,J031633-103148,49.13765,-10.53009,03 16 33.035,-10 31 48.323,1.41566,0.00033,0,20.415,20.084,20.166,19.021,18.457,6.822,9.253,8.583,24.645,41.434,1556.106,1220.093,250.519,2.913,0.676,PSF,QSO,20211031,39627533133549603,J031633-103138,49.13696,-10.52709,03 16 32.870,-10 31 37.506,1.41884,0.00049,0,21.806,21.33,21.135,20.558,19.629,1.895,2.938,3.516,5.983,14.073,2382.964,1781.602,269.327,3.244,0.748,PSF,QSO,20211201,11.085,13.035,13.033,393.813,93.544,93.557,New Discovery,,QP
