System,SysCenterName,TARGETID_A,CoordUqName_A,RA_A,DEC_A,RA_A_sexa,DEC_A_sexa,Z_A,ZERR_A,ZWARN_A,mag_g_A,mag_r_A,mag_z_A,mag_W1_A,mag_W2_A,flux_g_A,flux_r_A,flux_z_A,flux_W1_A,flux_W2_A,flux_ivar_g_A,flux_ivar_r_A,flux_ivar_z_A,flux_ivar_W1_A,flux_ivar_W2_A,MORPHTYPE_A,SPECTYPE_A,LASTNIGHT_A,TARGETID_B,CoordUqName_B,RA_B,DEC_B,RA_B_sexa,DEC_B_sexa,Z_B,ZERR_B,ZWARN_B,mag_g_B,mag_r_B,mag_z_B,mag_W1_B,mag_W2_B,flux_g_B,flux_r_B,flux_z_B,flux_W1_B,flux_W2_B,flux_ivar_g_B,flux_ivar_r_B,flux_ivar_z_B,flux_ivar_W1_B,flux_ivar_W2_B,MORPHTYPE_B,SPECTYPE_B,LASTNIGHT_B,sep_AB,110kpc_seplim_zA,110kpc_seplim_zB,delta_vr,rp_zA,rp_zB,match_type,match_cite,visual_class
J0815+0911,J081544.073+091142.480,39628009489043297,J081544+091143,123.9337691,9.195273336,08 15 44.105,+09 11 42.984,1.576094953,0.000230849,0,19.926752,19.664557,19.609287,18.87648,18.125086,10.697922,13.62002,14.331272,28.145447,56.22967,482.14438,295.93396,106.8158,2.2320533,0.496971,PSF,QSO,20211201,39628009489043291,J081544+091142,123.933504,9.194993243,08 15 44.041,+09 11 41.976,1.572308856,0.000485912,0,22.93561,23.59634,22.755959,21.692957,20.880617,0.6695086,0.36430413,0.7899811,2.102895,4.443784,669.2169,372.9138,85.12371,2.2356074,0.49885407,EXP,QSO,20220102,1.379906786,12.98434116,12.98464994,440.9301554,11.69021552,11.68993752,New Discovery,,UT
J0816+3143,J081618.589+314341.351,39628516286792867,J081619+314342,124.0774595,31.72830482,08 16 18.590,+31 43 41.897,1.520575336,0.000289176,0,19.813412,19.595303,19.847422,19.151594,18.670206,11.875036,14.517058,11.508836,21.845526,34.034367,552.55396,263.43207,89.719505,2.3961983,0.54006207,PSF,QSO,20211031,39628516286792866,J081619+314341,124.0774472,31.72800136,08 16 18.587,+31 43 40.805,1.520273743,0.000635337,0,22.451862,23.906126,23.162495,19.512058,19.080364,1.0453341,0.27387303,0.5432529,15.6738825,23.326744,709.36804,371.18494,94.65273,2.4105258,0.5434407,PSF,QSO,20211202,1.093130792,12.99287385,12.9929445,35.87305537,9.254641316,9.254590997,New Discovery,,UT
J0816+4218,J081653.066+421817.925,39633117270508438,J081653+421819,124.2203061,42.30526619,08 16 52.873,+42 18 18.958,1.81621697,0.000693059,0,21.719112,21.67093,21.377216,20.65421,20.455782,2.0528393,2.14599,2.8126345,5.47415,6.5718436,730.5967,365.27814,131.06902,3.059608,0.6880359,PSF,QSO,20211102,39633117270508450,J081653+421817,124.2219087,42.30469207,08 16 53.258,+42 18 16.891,1.80127587,0.002086005,0,23.275356,22.720762,21.954132,20.053816,19.201078,0.48961806,0.8160091,1.6532834,9.516424,20.872227,972.5038,406.2306,134.59712,2.9892,0.6632467,PSF,QSO,20211205,4.741096722,13.03286309,13.02644057,1594.743139,40.01581512,40.03554439,New Discovery,,QP
J0816+2843,J081654.535+284315.397,39628453544199147,J081655+284316,124.2272272,28.72108699,08 16 54.535,+28 43 15.913,1.719754533,0.000317573,0,20.468414,20.412388,20.17168,19.849382,19.133677,6.495826,6.8398256,8.537445,11.488073,22.209032,1175.3589,404.7891,86.55251,2.7504172,0.59914273,PSF,QSO,20211016,39628453544199148,J081655+284315,124.2272339,28.72080032,08 16 54.536,+28 43 14.881,1.718070425,0.00054929,0,22.923916,25.643433,25.310097,22.50853,,0.67675835,0.05528751,0.07515555,0.99217504,-6.666816,1461.1182,481.65115,91.95579,2.767613,0.6036483,PSF,QSO,20211204,1.032223019,12.99867054,12.99823406,185.6929976,8.735088085,8.73538141,New Discovery,,UT
J0816+1515,J081659.709+151539.895,39628151260711432,J081660+151543,124.2492854,15.26207159,08 16 59.828,+15 15 43.458,2.0375811,0.001499255,0,22.210827,21.9553,21.50469,20.490925,19.981665,1.3051773,1.6515073,2.5010595,6.3625307,10.170314,2119.596,547.7692,190.38168,2.7447324,0.58982086,PSF,QSO,20211113,39628151260711402,J081660+151536,124.2482858,15.2600921,08 16 59.589,+15 15 36.332,2.034137258,0.000648205,0,21.035675,20.377129,19.713419,18.996311,18.53553,3.8523843,7.0655894,13.020637,25.204338,38.529007,1617.8959,388.95883,162.94812,2.4353688,0.54789317,PSF,QSO,20220105,7.926774375,13.16863443,13.16600835,340.0809846,66.213789,66.22699595,New Discovery,,QP
J0817+1520,J081715.907+152024.557,39628151260712716,J081716+152025,124.3163815,15.34025249,08 17 15.932,+15 20 24.909,1.157577697,0.000301765,0,20.071808,19.890985,19.832859,18.819513,18.543531,9.360027,11.056207,11.66423,29.661589,38.246105,290.65802,97.006775,46.738857,2.1188173,0.49656078,PSF,QSO,20220105,39628151260712712,J081716+152024,124.3161804,15.34005677,08 17 15.883,+15 20 24.204,1.158729494,0.000494899,0,22.67981,25.480322,24.339655,21.07708,19.524588,0.8473754,0.06424977,0.18371236,3.7082393,15.494063,401.6113,132.38124,49.271645,2.1065977,0.4951719,PSF,QSO,20220228,0.991910591,13.33789261,13.33571454,159.9978968,8.180465108,8.181801191,New Discovery,,UT
J0817+0521,J081739.425+052125.155,39627913552725868,J081739+052126,124.4143467,5.357152283,08 17 39.443,+05 21 25.748,1.750540536,0.000312397,0,20.981567,20.888092,20.667448,20.332415,19.676115,4.0492344,4.4132977,5.4078035,7.362651,13.475785,605.9916,415.30313,110.99634,2.977366,0.6481603,PSF,QSO,20211110,39627913552725864,J081739+052125,124.4141959,5.356822646,08 17 39.407,+05 21 24.562,1.749951939,0.002105477,0,23.852785,25.938726,25.60613,,,0.28766415,0.04212202,0.05721998,-2.151491,-10.67322,761.5948,567.985,115.669525,2.975575,0.653484,PSF,QSO,20211111,1.303938603,13.00765748,13.00746807,64.16047075,11.02683144,11.02699201,New Discovery,,UT
J0818+0601,J081830.438+060137.753,39627931605011133,J081830+060138,124.6269579,6.027245268,08 18 30.470,+06 01 38.083,2.397771003,9.01e-05,0,18.141935,17.88651,17.713205,17.610632,17.121454,55.363827,70.047966,82.170845,90.31238,141.71576,203.60568,123.36532,113.280045,1.5263239,0.37659296,PSF,QSO,20211104,39627931605011125,J081830+060137,124.6266958,6.02706188,08 18 30.407,+06 01 37.423,2.396201113,0.000303166,0,20.02175,19.761261,19.44815,18.57862,18.544123,9.801671,12.459361,16.62417,37.029835,38.22531,412.01343,245.55894,169.05013,1.5638456,0.38321722,PSF,QSO,20211110,1.147425575,13.51046106,13.50872804,138.5466766,9.342154407,9.343352904,Lensed Quasar,SLED,QPC
J0818+1235,J081859.311+123527.827,39628086689404372,J081859+123528,124.747141,12.5911711,08 18 59.314,+12 35 28.216,0.961192982,0.000294471,0,20.649015,20.59513,20.472055,18.473328,18.4654,5.5003953,5.780265,6.474071,40.800804,41.099785,651.4968,288.1277,56.504044,2.3796697,0.5467595,PSF,QSO,20211106,39628086689404371,J081859+123527,124.7471132,12.59095491,08 18 59.307,+12 35 27.438,0.965814762,0.000595055,0,23.146572,26.605509,24.063108,,,0.5512783,0.022792745,0.23700435,-8.106,-6.323648,629.64545,502.24695,59.26188,2.380898,0.5462979,PSF,QSO,20220126,0.784396849,13.86931913,13.85242184,705.6643427,6.221188841,6.228777495,New Discovery,,UT
J0818+0506,J081859.653+050657.583,39627907533901227,J081859+050658,124.7479123,5.115994219,08 18 59.499,+05 06 57.579,0.598662279,7.01e-05,0,20.26484,19.578138,19.016476,16.860249,16.515598,7.8354526,14.748386,24.740555,180.26059,247.6058,503.1286,197.66121,50.538536,1.2078028,0.31490776,REX,QSO,20211105,39627907533901262,J081860+050658,124.7491953,5.115996059,08 18 59.807,+05 06 57.586,0.599145059,0.000118166,0,21.152088,20.844372,20.111778,18.564386,18.54505,3.460705,4.5946345,9.0217085,37.518513,38.19269,797.9839,275.27597,57.196594,1.7895975,0.4246834,REX,QSO,20220219,4.600295178,16.47059033,16.46442662,90.52071342,30.72339606,30.73489783,New Discovery,,QP
J0819+0241,J081920.926+024152.108,39636649352628436,J081921+024153,124.8374022,2.6979355,08 19 20.977,+02 41 52.568,1.624588342,0.000189446,0,20.102058,19.95787,19.490963,19.279705,19.099993,9.102838,10.395661,15.98141,19.41414,22.908827,864.78046,294.0661,90.94392,2.5807314,0.605799,PSF,QSO,20220113,39636649352628424,J081921+024152,124.8369844,2.697679883,08 19 20.876,+02 41 51.648,1.636703945,0.001070291,0,22.690327,22.641628,21.860134,19.336914,18.999165,0.8392075,0.87770593,1.8027943,18.41767,25.138218,684.11896,178.77753,26.881592,2.335594,0.5543949,EXP,QSO,20220124,1.761937933,12.98369033,12.98444627,1380.712631,14.92743341,14.92656435,New Discovery,,QPC
J0820+2652,J082017.146+265214.824,39628410707773806,J082017+265211,125.0706866,26.86983829,08 20 16.965,+26 52 11.418,2.016444437,0.000221986,0,20.874235,20.742422,20.288427,19.916405,19.632504,4.469983,5.0469737,7.6670675,10.800357,14.028104,786.58344,301.54752,52.871094,2.5714817,0.5793744,PSF,QSO,20211103,39628410707773835,J082017+265218,125.072199,26.87173059,08 20 17.328,+26 52 18.230,2.009179163,0.000552849,0,21.129866,20.861671,20.490612,20.367151,19.972065,3.5322676,4.522006,6.3643684,7.1308227,10.260637,832.3918,308.4676,53.601974,2.6813662,0.58433247,PSF,QSO,20211204,8.366360658,13.1527465,13.14741374,722.9373986,69.9701521,69.99853287,New Discovery,,QP
J0820+0102,J082022.397+010243.770,39627810985216156,J082022+010240,125.0937337,1.044504119,08 20 22.496,+01 02 40.215,1.645289347,0.001065908,0,23.149841,22.67643,22.152758,20.540325,20.204649,0.5496215,0.85001844,1.3768816,6.0795307,8.282093,1148.647,499.91953,95.23175,3.4170175,0.71281165,PSF,QSO,20211104,39627810985216148,J082022+010247,125.0929088,1.046478955,08 20 22.298,+01 02 47.324,1.654225511,0.001238719,0,23.453781,23.458311,23.0451,20.969639,20.701376,0.4154205,0.41369018,0.6052854,4.09397,5.241431,1165.7937,518.9747,96.63478,3.4651446,0.73027253,PSF,QSO,20220103,7.704466505,12.9851947,12.98615772,1011.033934,65.26596908,65.26112914,New Discovery,,QP
J0820+0208,J082037.616+020805.100,39627841184206937,J082037+020803,125.1556333,2.134127013,08 20 37.352,+02 08 02.857,2.88452238,0.000446893,0,21.345879,21.38218,21.147774,20.803429,20.505955,2.8949993,2.7998102,3.4744852,4.7712073,6.2750683,973.95325,285.71555,126.33304,3.455476,0.73645306,PSF,QSO,20220103,39627841184206991,J082038+020807,125.1578307,2.135373261,08 20 37.879,+02 08 07.344,2.88437104,0.000178203,0,21.51666,21.34526,20.960537,20.38117,20.194973,2.4736354,2.8966467,4.1284313,7.0393357,8.356241,1017.8646,194.23027,124.96917,3.3954847,0.73182416,PSF,QSO,20220113,9.089434944,14.11888153,14.11867429,11.68006393,70.8156551,70.81669453,New Discovery,,QP
J0821+1521,J082120.800+152116.879,39628151277490052,J082121+152117,125.3366889,15.35481384,08 21 20.805,+15 21 17.330,1.217024528,0.000124839,0,18.275965,17.948622,18.025301,17.299942,16.679874,48.934383,66.15331,61.64243,120.23277,212.83847,306.23926,149.57086,118.33145,1.3865693,0.32763237,PSF,QSO,20211113,39628151277490049,J082121+152116,125.3366434,15.35456311,08 21 20.794,+15 21 16.427,1.216638018,0.000259742,0,21.735498,23.845459,23.590807,19.669445,19.768087,2.0220907,0.2896121,0.36616552,13.558833,12.381263,704.83795,392.23157,136.0699,1.4107835,0.3322624,EXP,QSO,20220105,0.916366608,13.23675437,13.23734123,52.26962878,7.615184516,7.614846907,New Discovery,,UT
J0821+1254,J082123.431+125441.524,39628098496369306,J082123+125441,125.3477965,12.91148201,08 21 23.471,+12 54 41.335,1.817113537,0.000390002,0,19.281713,19.248941,19.021952,18.712414,18.216402,19.378244,19.972086,24.616114,32.736645,51.693928,157.2865,60.887924,64.748245,2.1461527,0.48241532,PSF,QSO,20211106,39628098496369295,J082123+125442,125.3474624,12.91158661,08 21 23.391,+12 54 41.712,1.820201647,0.001580775,0,22.360056,22.841497,22.262632,20.701097,19.852203,1.1375691,0.7301314,1.2443639,5.242772,11.458252,161.77914,48.99849,23.351587,1.9331352,0.4363841,EXP,QSO,20220228,1.231428656,13.03326089,13.0346417,328.4514189,10.39318965,10.39208866,New Discovery,,UT
J0821+0735,J082143.306+073545.517,39627967642469866,J082143+073545,125.4301902,7.59587114,08 21 43.246,+07 35 45.136,2.381660977,0.000373649,0,21.813028,21.967064,21.502043,20.586203,20.108866,1.8827314,1.6337078,2.507164,5.8279877,9.045946,1037.0132,493.14624,168.32901,2.6611063,0.59057075,PSF,QSO,20211201,39627967642469875,J082143+073546,125.430693,7.596082783,08 21 43.366,+07 35 45.898,2.377471392,0.000211246,0,20.68628,20.553875,20.136723,19.701992,19.083021,5.3148146,6.0041256,8.816804,13.158393,23.269756,749.97363,309.17987,146.72026,2.6070328,0.58853644,PSF,QSO,20220130,1.949421917,13.49276281,13.48819161,371.6470926,15.89269848,15.89808458,QUASAR PAIR,SLED,QPC
J0821+1213,J082157.145+121319.363,39628080796406287,J082157+121320,125.4883593,12.22223883,08 21 57.206,+12 13 20.060,1.505266098,0.001885854,0,23.412836,22.6553,22.308529,21.138227,20.423359,0.43138522,0.86672205,1.1928566,3.5051692,6.7710533,1692.1844,540.64154,86.87812,2.7287812,0.59200346,PSF,QSO,20220104,39628080796406268,J082157+121319,125.4878475,12.22185183,08 21 57.083,+12 13 18.667,1.507767625,0.000720413,0,22.500134,21.7361,21.504004,20.54499,20.121601,0.99987775,2.0209718,2.502643,6.0534635,8.940452,1568.2566,495.66412,85.75253,2.6883912,0.5844805,PSF,QSO,20220126,2.276857179,12.99680729,12.99611571,299.1956538,19.27044729,19.27147275,New Discovery,,QP
J0822+3027,J082204.210+302710.305,39628490391163046,J082204+302707,125.5172255,30.45202569,08 22 04.134,+30 27 07.292,1.042927284,0.001018011,0,22.671587,22.108284,21.468912,20.021235,20.317331,0.85381716,1.434452,2.5848472,9.806331,7.4656453,1193.8782,386.9585,83.42523,2.489706,0.5786084,PSF,QSO,20211031,39628490391163055,J082204+302713,125.517862,30.45369941,08 22 04.287,+30 27 13.318,1.041842327,0.000370236,0,20.343122,20.177877,19.971245,18.129572,17.782454,7.29039,8.4888525,10.268375,55.997864,77.09369,761.8117,294.74042,77.17726,1.9045694,0.47419974,PSF,QSO,20211205,6.340839442,13.60516449,13.60822486,159.2559068,51.2667333,51.25520384,New Discovery,,QP
J0822+2400,J082219.116+240026.687,39628350561456334,J082219+240027,125.5796158,24.00753937,08 22 19.108,+24 00 27.142,1.680908593,0.000356212,0,20.870981,20.685303,20.47556,20.509798,19.600702,4.4833975,5.319602,6.453216,6.2528954,14.445051,1439.615,450.63583,112.61419,2.672715,0.6178718,PSF,QSO,20211103,39628350561456336,J082219+240026,125.5796862,24.00728672,08 22 19.125,+24 00 26.232,1.68227494,0.000594607,0,23.272339,30.412987,24.101192,20.574278,21.619713,0.49098074,0.000683606,0.22883517,5.892354,2.2496493,1802.9624,572.56866,118.82591,2.7021763,0.62131745,PSF,QSO,20220108,0.938522201,12.99012012,12.99036586,152.7527214,7.947381642,7.9472313,New Discovery,,UT
J0822+0247,J082233.270+024727.286,39627853272190588,J082233+024724,125.6388072,2.78993025,08 22 33.314,+02 47 23.749,3.326147066,0.000326425,0,21.638338,21.252993,20.843292,20.647055,20.271362,2.2113857,3.1535718,4.5992103,5.5103335,7.788527,2013.0726,474.35825,134.81194,3.3140767,0.68229765,PSF,QSO,20211109,39627853272190576,J082233+024731,125.6384419,2.791895369,08 22 33.226,+02 47 30.823,3.334538369,0.000641786,0,21.486084,20.788864,20.886503,20.905159,20.306238,2.5442898,4.8356442,4.4197574,4.3444643,7.5423183,1919.9653,424.1878,135.0387,3.334973,0.68083185,PSF,QSO,20211130,7.195380472,14.75719283,14.76987584,580.935377,53.63430985,53.58825363,New Discovery,,QP
J0822+3621,J082237.503+362140.138,39633004716361082,J082238+362141,125.656483,36.36127025,08 22 37.556,+36 21 40.573,0.811135271,3.52e-05,0,21.30612,20.760675,20.42454,18.795147,18.261122,3.0029755,4.962831,6.7636933,30.334787,49.60796,482.04236,158.82005,172.90309,2.1888165,0.5274244,PSF,QSO,20211204,39633004716361076,J082237+362140,125.6560411,36.36102875,08 22 37.450,+36 21 39.703,0.809899435,4.46e-05,0,20.882925,20.74179,20.41947,18.75485,18.724918,4.4343514,5.0499125,6.795357,31.481834,32.361813,447.09143,158.60448,174.98122,2.170258,0.52387995,PSF,QSO,20220106,1.548299341,14.58215256,14.58960099,204.63453,11.67954641,11.67358365,Lensed Quasar Candidate,SLED,QPC
J0823+3752,J082335.840+375210.719,39633033745139372,J082336+375210,125.8983602,37.86953757,08 23 35.606,+37 52 10.335,1.387970013,0.000277631,0,21.759987,21.155031,20.774326,19.617,19.239426,1.9769934,3.4513412,4.9008307,14.229822,20.147903,492.30838,104.682465,219.10437,2.818164,0.64573103,PSF,QSO,20211102,39633033745139395,J082336+375211,125.9003083,37.86975086,08 23 36.074,+37 52 11.103,1.389646708,0.000283935,0,19.898403,19.493898,19.572174,19.031948,18.436098,10.980923,15.938263,14.829633,24.390497,42.224167,174.43826,75.68465,176.99947,2.6849194,0.602691,PSF,QSO,20211208,5.589188944,13.05274926,13.05159716,210.4231776,47.10201446,47.10617227,New Discovery,,QP
J0823+2418,J082341.079+241805.337,39628356093740765,J082341+241805,125.9211555,24.30139478,08 23 41.077,+24 18 05.021,1.811286104,0.000124735,0,18.574972,18.13123,17.815456,17.155764,16.589468,37.154507,55.91242,74.78547,137.30756,231.3197,268.63504,91.87201,52.848015,1.0014545,0.24081174,PSF,QSO,20211128,39628356093740767,J082341+241806,125.9211689,24.30157032,08 23 41.081,+24 18 05.653,1.812049564,0.000109691,0,18.277388,17.952402,17.589706,17.395475,16.70654,48.870262,65.923355,92.0698,110.10579,207.67523,257.44495,87.79586,50.95571,0.9954234,0.23945506,PSF,QSO,20220108,0.633456108,13.03070025,13.03103236,81.40344082,5.347385069,5.347248787,Lensed Quasar Candidate,SLED,UT
J0824-0002,J082412.430-000213.250,39627786842801421,J082412-000209,126.0508321,-0.035966188,08 24 12.200,-00 02 09.478,1.437172051,0.000137025,0,18.635656,18.158464,18.079535,17.068386,16.13936,35.13479,54.52731,58.63895,148.8145,350.1511,319.98465,144.29239,100.54982,1.4930996,0.2983279,PSF,QSO,20211104,39627786842801463,J082413-000217,126.0527504,-0.03806174,08 24 12.660,-00 02 17.022,1.433433615,0.000312441,0,20.881966,20.48931,20.38982,19.504555,18.722916,4.4382715,6.3720126,6.9834843,15.782581,32.421555,1063.5034,536.08734,152.5052,2.9266307,0.6391741,PSF,QSO,20220123,10.22760856,13.02339697,13.02531338,460.2116759,86.38582892,86.37311901,New Discovery,,QP
J0824+1659,J082419.905+165903.705,39628191962238999,J082420+165906,126.0827339,16.9850718,08 24 19.856,+16 59 06.258,2.909314823,0.000668249,0,22.20967,21.75743,21.406553,21.058832,20.353148,1.3065684,1.9816551,2.7376547,3.7710948,7.223393,1448.2822,619.8744,135.53487,2.6723168,0.5735518,PSF,QSO,20211114,39628191962239010,J082420+165901,126.0831441,16.98365317,08 24 19.955,+16 59 01.151,2.927136249,0.000608689,0,22.894634,22.526941,22.11422,20.794693,20.587915,0.6952586,0.9754923,1.4266322,4.809749,5.8188105,1354.1417,693.8065,153.31734,2.6820881,0.5795183,PSF,QSO,20211202,5.298683716,14.15295362,14.17759428,1363.558307,41.18258456,41.11100922,New Discovery,,QP
J0824+2456,J082420.539+245609.266,39628372602520176,J082421+245603,126.0861439,24.93416936,08 24 20.675,+24 56 03.010,2.074538816,0.000902768,0,22.810343,22.600393,22.252335,21.04439,20.361126,0.7513863,0.91168106,1.256221,3.8215919,7.1705084,1073.1024,219.86264,81.095116,2.7655187,0.63861704,PSF,QSO,20211103,39628372602520157,J082420+245616,126.0850183,24.9376453,08 24 20.404,+24 56 15.523,2.083960694,0.00085978,0,21.293003,21.019722,20.644691,20.103518,19.486183,3.0394769,3.9094124,5.5223393,9.090604,16.0519,847.87103,189.57213,76.064514,2.7798162,0.6225426,PSF,QSO,20220108,13.04167847,13.19770673,13.20537244,917.303978,108.6995386,108.6364386,New Discovery,,QP
J0824+2357,J082440.224+235715.152,39628350569845801,J082440+235720,126.1659673,23.95565624,08 24 39.832,+23 57 20.362,0.535765748,4.49e-05,0,19.180565,19.323555,18.977724,16.63968,16.125608,21.270334,18.645655,25.639557,220.86533,354.61478,443.45697,213.80121,78.35594,1.0936277,0.27252558,PSF,QSO,20211103,39628350569845857,J082441+235710,126.16923,23.95276174,08 24 40.615,+23 57 09.942,0.536802831,1.64e-05,0,18.898243,18.74674,18.753845,17.372894,17.105833,27.586914,31.717834,31.510986,112.41957,143.7694,375.0894,159.02621,75.4836,1.5739111,0.4057157,PSF,QSO,20211128,14.9598028,17.38395484,17.36691281,202.3775288,94.66075614,94.75364611,Dual AGN,BigMAC,QP
J0824+0659,J082452.577+065941.601,39627955659345039,J082452+065937,126.2186908,6.993618543,08 24 52.486,+06 59 37.027,1.400314428,0.000246537,0,20.700035,20.261662,20.081608,19.532888,19.27796,5.2479053,7.858427,9.27591,15.37604,19.445353,1112.5948,690.07825,206.42429,2.703258,0.5987258,PSF,QSO,20211108,39627955659345059,J082453+065946,126.2194532,6.996159792,08 24 52.669,+06 59 46.175,1.39845593,0.000343836,0,21.195076,20.751486,20.573494,19.522707,18.746948,3.3263621,5.005017,5.8966074,15.520912,31.711761,1320.7646,809.4852,218.5316,2.7514594,0.58120006,PSF,QSO,20211110,9.545438637,13.04452475,13.0457251,232.2110151,80.49340786,80.48600159,New Discovery,,QP
J0825+1603,J082504.841+160325.220,39628168776123129,J082505+160326,126.270202,16.05712725,08 25 04.848,+16 03 25.658,0.886154724,0.000105581,0,19.601347,19.53746,19.507322,17.94627,17.588247,14.436479,15.311423,15.742412,66.29669,92.19364,586.56036,354.32162,149.08809,1.9107945,0.43944302,PSF,QSO,20211114,39628168776123128,J082505+160325,126.270136,16.05688395,08 25 04.833,+16 03 24.782,0.885671228,0.000176279,0,22.79686,23.467312,23.116411,,21.80738,0.7607749,0.41027492,0.56680703,-7.6156597,1.8925503,755.5773,447.3323,117.52508,1.9030569,0.43528542,EXP,QSO,20220301,0.905125369,14.18236827,14.18464322,76.85850017,7.0202514,7.019125481,New Discovery,,UT
J0825+1032,J082513.284+103238.840,39628039310543723,J082513+103239,126.3048596,10.5442969,08 25 13.166,+10 32 39.469,0.908334588,0.000124163,0,22.028011,21.831135,21.388361,20.659004,20.56379,1.5445275,1.8515944,2.7839115,5.4500265,5.94955,1648.5756,658.2791,130.49146,2.2638388,0.5311565,PSF,QSO,20211013,39628039310543749,J082513+103238,126.3058423,10.54394762,08 25 13.402,+10 32 38.211,0.905931153,0.000130309,0,20.16553,20.04926,19.752254,18.263382,18.247417,8.585955,9.556441,12.56313,49.504826,50.238064,906.9276,403.9732,113.95,1.9447154,0.4973252,PSF,QSO,20220104,3.698402578,14.0817639,14.09231822,377.8088697,28.89015088,28.86851387,New Discovery,,QP
J0825+2951,J082516.924+295109.566,39628474696074731,J082517+295110,126.32049,29.85281848,08 25 16.918,+29 51 10.147,1.671912458,0.000288738,0,21.321007,21.09929,20.922293,21.34424,19.67213,2.9620836,3.6331556,4.276446,2.8993738,13.525324,1503.5469,668.64087,123.82521,2.8332622,0.604044,PSF,QSO,20211205,39628474696074732,J082517+295109,126.3205414,29.85249604,08 25 16.930,+29 51 08.986,1.673117848,0.00131633,0,23.484074,25.53159,25.064192,20.688686,24.888542,0.40399027,0.06128642,0.09425907,5.3030486,0.11081108,1651.624,761.5666,130.43471,2.8201115,0.60984874,PSF,QSO,20220106,1.171779871,12.98860522,12.98879776,135.2160396,9.923758844,9.923611739,New Discovery,,UT
J0825+0803,J082532.945+080329.036,39627979642374064,J082533+080329,126.3872369,8.058166866,08 25 32.937,+08 03 29.401,1.724089881,0.000570064,0,21.320553,21.125187,21.098015,19.907173,19.142828,2.963321,3.5475242,3.6374264,10.892586,22.022608,682.9311,305.62677,138.66203,3.1352136,0.61028105,PSF,QSO,20211108,39627979642374068,J082533+080329,126.3873013,8.057964374,08 25 32.952,+08 03 28.672,1.722586808,0.000716371,0,23.459034,26.93019,23.904896,,,0.41341525,0.016901456,0.27418357,-3.1645837,-7.200758,706.56006,309.86124,113.41336,3.1445687,0.612171,REX,QSO,20220228,0.764256465,12.99982089,12.99941771,165.4623079,6.466874577,6.467075146,New Discovery,,UT
J0825+0239,J082533.779+023917.808,39627853284772851,J082534+023918,126.3907591,2.655071666,08 25 33.782,+02 39 18.258,2.044444365,0.000114898,0,19.876492,20.022343,19.442339,18.984104,18.401531,11.204785,9.796324,16.713394,25.489344,43.59008,489.9142,201.366,90.99575,2.485437,0.6178768,PSF,QSO,20211105,39627853284772850,J082534+023917,126.3907347,2.654821403,08 25 33.776,+02 39 17.357,2.044341864,0.000497229,0,22.745157,26.267181,23.671795,,,0.7978789,0.03112631,0.33984578,-7.0464272,-14.620021,925.26917,319.95312,124.38398,2.535033,0.6183376,PSF,QSO,20220124,0.90520134,13.17391081,13.17383159,10.09364378,7.558283106,7.558328556,New Discovery,,UT
J0825+0550,J082535.305+055006.299,39627925619739588,J082535+055004,126.3973125,5.834345091,08 25 35.355,+05 50 03.642,1.28873801,0.000333441,0,19.8436,19.491121,19.683884,18.579782,18.246435,11.549431,15.97906,13.3797035,36.990234,50.283543,396.49915,282.80698,145.212,2.5240803,0.5623696,PSF,QSO,20211110,39627925619739579,J082535+055009,126.3968918,5.835821078,08 25 35.254,+05 50 08.956,1.286390372,0.000587514,0,21.664192,21.2373,21.115904,20.326109,19.619349,2.1593504,3.1994834,3.5779824,7.40553,14.199082,929.71423,523.1349,176.66231,2.983002,0.6107756,PSF,QSO,20211112,5.523025748,13.14224306,13.14490905,307.665314,46.22748415,46.2181085,New Discovery,,QP
J0826+2115,J082622.638+211558.413,39628289144261958,J082623+211603,126.5949031,21.26756553,08 26 22.777,+21 16 03.236,1.944103425,0.000365842,0,20.970907,20.341078,19.89966,19.13526,17.969336,4.089187,7.3041353,10.968225,22.176668,64.903114,1082.9983,351.5753,109.31985,2.2458227,0.44627804,PSF,QSO,20211103,39628289144261930,J082622+211554,126.593746,21.2648863,08 26 22.499,+21 15 53.591,1.950727269,0.000722558,0,21.439621,21.216164,21.032034,20.219707,19.299103,2.6555336,3.2623782,3.8653271,8.168018,19.07037,1254.5565,422.63657,120.13829,2.30041,0.5027782,PSF,QSO,20220105,10.39713698,13.102723,13.10701016,673.7355065,87.28606023,87.25750994,New Discovery,,QP
J0827-0028,J082723.038-002853.477,39627774775789961,J082723-002853,126.8459404,-0.481441424,08 27 23.026,-00 28 53.189,1.219487735,0.000216787,0,21.200726,20.67961,20.492498,18.959848,18.677269,3.3090966,5.3475647,6.353314,26.065165,33.81366,430.44427,317.1715,116.37745,2.4165282,0.5854757,PSF,QSO,20211211,39627774775789964,J082723-002854,126.8460461,-0.481601233,08 27 23.051,-00 28 53.764,1.21951367,0.000435652,0,23.680412,24.848402,23.22065,20.3677,19.727163,0.33715916,0.11498446,0.5149202,7.1272135,12.85685,612.4245,449.92218,120.43594,2.4553046,0.58859396,PSF,QSO,20220102,0.689679439,13.23303499,13.23299602,3.502984689,5.732981017,5.732997901,New Discovery,,UT
